"suburb","postcode","state","lat","lng"
"Middleton","4735","QLD","-22.67764","141.71345"
"Midge Point","4799","QLD","-20.65605","148.68786"
"Midgee","4702","QLD","-23.49651","150.58706"
"Midgenoo","4854","QLD","-17.89605","145.96"
"Midgeree Bar","4852","QLD","-17.80654","146.07351"
"Mighell","4860","QLD","-17.53927","146.0175"
"Milbong","4310","QLD","-27.8834","152.73224"
"Miles","4415","QLD","-26.72156","150.14838"
"Miles End","4825","QLD","-20.72133","139.48798"
"Milford","4310","QLD","-28.03129","152.70737"
"Millaa Millaa","4886","QLD","-17.49414","145.61138"
"Millaroo","4807","QLD","-20.04415","147.25824"
"Millbank","4670","QLD","-24.87465","152.31976"
"Millchester","4820","QLD","-20.09268","146.27922"
"Millmerran","4357","QLD","-27.87664","151.26187"
"Millmerran Downs","4357","QLD","-27.9888","151.07256"
"Millmerran Woods","4357","QLD","-28.0188","151.04721"
"Millstream","4888","QLD","-17.62481","145.38151"
"Millwood","4357","QLD","-28.0226","151.20165"
"Milman","4702","QLD","-23.10801","150.42382"
"Milora","4309","QLD","-27.84764","152.68426"
"Milton","4064","QLD","-27.46886","153.0046"
"Mimosa","4702","QLD","-24.27244","149.60813"
"Min Min","4829","QLD","-22.91713","140.65731"
"Minbun","4886","QLD","-17.47681","145.55111"
"Minden","4311","QLD","-27.54815","152.54555"
"Minerva","4722","QLD","-23.9949","147.95024"
"Mingo","4625","QLD","-25.35777","151.756"
"Mingoola","4380","QLD","-28.94276","151.53252"
"Minnamoolka","4872","QLD","-18.26897","145.04385"
"Minnie Downs","4478","QLD","-25.08578","145.85071"
"Minyama","4575","QLD","-26.69602","153.12289"
"Mirani","4754","QLD","-21.16454","148.86561"
"Miriam Vale","4677","QLD","-24.3355","151.56157"
"Mirriwinni","4871","QLD","-17.38446","145.91747"
"Missen Flat","4361","QLD","-27.90874","151.9703"
"Mission Beach","4852","QLD","-17.8634","146.10228"
"Mission River","4874","QLD","-12.74074","142.10883"
"Mistake Creek","4721","QLD","-22.75043","146.92194"
"Mitchell","4465","QLD","-26.46205","147.97726"
"Mitchelton","4053","QLD","-27.41037","152.9703"
"Miva","4570","QLD","-25.94902","152.4698"
"Moa Island","4875","QLD","-10.18778","142.26534"
"Moffat Beach","4551","QLD","-26.79337","153.13884"
"Moffatdale","4605","QLD","-26.30745","152.02197"
"Moggill","4070","QLD","-27.58249","152.87948"
"Molangul","4671","QLD","-24.77192","151.53173"
"Molendinar","4214","QLD","-27.9741","153.36123"
"Mon Repos","4670","QLD","-24.80503","152.44054"
"Mona Mona","4881","QLD","-16.73215","145.56174"
"Mona Park","4807","QLD","-19.70381","147.23194"
"Monal","4630","QLD","-24.58611","151.13369"
"Monduran","4671","QLD","-24.83334","151.89355"
"Mondure","4611","QLD","-26.18991","151.77257"
"Monkland","4570","QLD","-26.2125","152.68502"
"Monogorilby","4626","QLD","-26.00328","151.00643"
"Mons","4556","QLD","-26.69028","153.02404"
"Monsildale","4515","QLD","-26.70496","152.368"
"Monto","4630","QLD","-24.8388","151.11145"
"Montrose","4370","QLD","-28.16022","151.77743"
"Montrose","4413","QLD","-27.00402","150.61747"
"Montville","4560","QLD","-26.69785","152.87804"
"Moodlu","4510","QLD","-27.05677","152.9112"
"Mooga","4455","QLD","-26.35396","149.01695"
"Moogerah","4309","QLD","-28.10966","152.50619"
"Moola","4405","QLD","-27.03899","151.56447"
"Moolboolaman","4671","QLD","-24.99155","151.81706"
"Mooloo","4570","QLD","-26.29702","152.6152"
"Mooloolaba","4557","QLD","-26.68514","153.11618"
"Mooloolah Valley","4553","QLD","-26.7627","152.96562"
"Moombra","4312","QLD","-27.30514","152.47723"
"Moombria","4725","QLD","-24.07158","144.97665"
"Moomin","4887","QLD","-17.35759","145.4108"
"Moondooner","4605","QLD","-26.23994","152.01883"
"Moonford","4630","QLD","-24.7497","151.02301"
"Moongan","4714","QLD","-23.60314","150.39778"
"Moonie","4406","QLD","-27.73012","150.34329"
"Moorang","4340","QLD","-27.92112","152.45141"
"Moore","4306","QLD","-26.88158","152.28045"
"Moore Park Beach","4670","QLD","-24.7031","152.23783"
"Moores Pocket","4305","QLD","-27.59898","152.78238"
"Moorina","4506","QLD","-27.14799","152.87122"
"Moorland","4670","QLD","-24.76303","152.20765"
"Mooroobool","4870","QLD","-16.93481","145.73112"
"Moorooka","4105","QLD","-27.53475","153.0258"
"Moraby","4416","QLD","-26.89042","149.74111"
"Moranbah","4744","QLD","-21.94047","147.88088"
"Morayfield","4506","QLD","-27.13374","152.94921"
"Moregatta","4886","QLD","-17.49001","145.58317"
"Morella","4730","QLD","-22.96245","143.78766"
"Moresby","4871","QLD","-17.63951","146.03285"
"Moreton Bay","4178","QLD","-27.52883","153.29329"
"Moreton Island","4025","QLD","-27.1928","153.41494"
"Morgan Park","4370","QLD","-28.258","152.04296"
"Morganville","4671","QLD","-25.18295","151.95446"
"Morinish","4702","QLD","-23.20357","150.0537"
"Morinish South","4702","QLD","-23.36339","150.0223"
"Morningside","4170","QLD","-27.46229","153.0766"
"Mornington","4825","QLD","-20.73376","139.49558"
"Morton Vale","4343","QLD","-27.48757","152.38175"
"Morven","4468","QLD","-26.48054","147.09288"
"Morwincha","4309","QLD","-27.97","152.5781"
"Mosman Park","4820","QLD","-20.09529","146.25989"
"Mosquito Creek","4387","QLD","-28.25699","151.31145"
"Mossman","4873","QLD","-16.45714","145.37213"
"Mossman Gorge","4873","QLD","-16.46612","145.35328"
"Mothar Mountain","4570","QLD","-26.26097","152.76118"
"Motley","4356","QLD","-27.54387","151.61504"
"Mount Abundance","4455","QLD","-26.77897","148.47492"
"Mount Alford","4310","QLD","-28.07465","152.59514"
"Mount Alma","4680","QLD","-24.10632","150.8584"
"Mount Archer","4701","QLD","-23.3251","150.58065"
"Mount Archer","4514","QLD","-27.00643","152.65962"
"Mount Barney","4287","QLD","-28.27765","152.70764"
"Mount Beppo","4313","QLD","-27.12525","152.43806"
"Mount Berryman","4341","QLD","-27.72116","152.31951"
"Mount Bindango","4455","QLD","-26.50004","148.47597"
"Mount Binga","4306","QLD","-27.01418","151.94334"
"Mount Britton","4742","QLD","-21.39749","148.59998"
"Mount Byron","4312","QLD","-27.14482","152.67642"
"Mount Carbine","4871","QLD","-16.45056","145.10431"
"Mount Chalmers","4702","QLD","-23.31221","150.63342"
"Mount Charlton","4741","QLD","-20.99944","148.74521"
"Mount Colliery","4370","QLD","-28.25925","152.36534"
"Mount Coolon","4804","QLD","-21.31862","147.33706"
"Mount Coolum","4573","QLD","-26.56316","153.08121"
"Mount Coot-tha","4066","QLD","-27.4762","152.94803"
"Mount Cotton","4165","QLD","-27.61962","153.21817"
"Mount Crosby","4306","QLD","-27.52829","152.81323"
"Mount Darry","4352","QLD","-27.19809","151.77284"
"Mount Debateable","4625","QLD","-25.63206","151.55446"
"Mount Delaney","4514","QLD","-27.01634","152.7168"
"Mount Edwards","4309","QLD","-28.01636","152.52696"
"Mount Elliot","4816","QLD","-19.50551","146.96021"
"Mount Emlyn","4357","QLD","-28.0381","151.29186"
"Mount Enniskillen","4472","QLD","-24.66434","146.04431"
"Mount Forbes","4340","QLD","-27.73407","152.61058"
"Mount Fox","4850","QLD","-18.81588","145.85649"
"Mount French","4310","QLD","-27.99801","152.62715"
"Mount Gardiner","4705","QLD","-22.97439","149.51218"
"Mount Garnet","4872","QLD","-17.64111","145.08517"
"Mount Gipps","4285","QLD","-28.32226","153.00963"
"Mount Glorious","4520","QLD","-27.32291","152.77847"
"Mount Gravatt","4122","QLD","-27.5386","153.07249"
"Mount Gravatt East","4122","QLD","-27.53005","153.08481"
"Mount Hallen","4312","QLD","-27.32569","152.38863"
"Mount Howe","4454","QLD","-25.26007","148.18864"
"Mount Hutton","4454","QLD","-25.91848","148.35557"
"Mount Irving","4401","QLD","-27.51447","151.57792"
"Mount Isa","4825","QLD","-20.49489","139.45141"
"Mount Isa City","4825","QLD","-20.72522","139.49316"
"Mount Jukes","4740","QLD","-20.98606","148.96537"
"Mount Julian","4800","QLD","-20.37482","148.60647"
"Mount Kelly","4807","QLD","-19.66257","147.31373"
"Mount Kilcoy","4515","QLD","-26.8501","152.57386"
"Mount Kynoch","4350","QLD","-27.51035","151.94776"
"Mount Larcom","4695","QLD","-23.76022","151.0018"
"Mount Lawless","4625","QLD","-25.54486","151.64048"
"Mount Lindesay","4287","QLD","-28.33001","152.73371"
"Mount Lofty","4350","QLD","-27.53822","151.98135"
"Mount Louisa","4814","QLD","-19.27667","146.73229"
"Mount Low","4818","QLD","-19.22398","146.68382"
"Mount Luke","4352","QLD","-27.39119","152.03869"
"Mount Macarthur","4723","QLD","-22.89877","148.21614"
"Mount Mackay","4854","QLD","-17.93568","146.00015"
"Mount Maria","4674","QLD","-24.52237","151.83398"
"Mount Marlow","4800","QLD","-20.35148","148.62911"
"Mount Marrow","4306","QLD","-27.59783","152.6207"
"Mount Marshall","4362","QLD","-28.07942","152.03954"
"Mount Martin","4754","QLD","-21.1029","148.81918"
"Mount Mceuen","4606","QLD","-26.22827","151.72116"
"Mount Mee","4521","QLD","-27.06716","152.74004"
"Mount Mellum","4550","QLD","-26.81443","152.93009"
"Mount Moffatt","4465","QLD","-25.14289","147.74673"
"Mount Molar","4361","QLD","-27.89738","151.84914"
"Mount Molloy","4871","QLD","-16.70396","145.38633"
"Mount Morgan","4714","QLD","-23.64018","150.39597"
"Mount Moriah","4403","QLD","-27.47713","151.48489"
"Mount Mort","4340","QLD","-27.7856","152.43773"
"Mount Mulgrave","4892","QLD","-16.2857","143.8974"
"Mount Mulligan","4871","QLD","-16.77247","144.8701"
"Mount Murchison","4715","QLD","-24.33103","150.58406"
"Mount Nathan","4211","QLD","-27.98023","153.27296"
"Mount Nebo","4520","QLD","-27.37554","152.77969"
"Mount Ommaney","4074","QLD","-27.5455","152.93202"
"Mount Ossa","4741","QLD","-20.96738","148.84308"
"Mount Pelion","4741","QLD","-20.93753","148.79784"
"Mount Perry","4671","QLD","-25.18603","151.64465"
"Mount Peter","4869","QLD","-17.0613","145.73774"
"Mount Pleasant","4740","QLD","-21.11996","149.15928"
"Mount Pleasant","4521","QLD","-27.14771","152.76605"
"Mount Pluto","4800","QLD","-20.29543","148.4369"
"Mount Rascal","4350","QLD","-27.63506","151.91291"
"Mount Rooper","4802","QLD","-20.26175","148.77523"
"Mount Samson","4520","QLD","-27.3005","152.84051"
"Mount Sheridan","4868","QLD","-16.98795","145.73008"
"Mount St John","4818","QLD","-19.24727","146.74058"
"Mount Stanley","4306","QLD","-26.58117","152.19575"
"Mount Steadman","4625","QLD","-25.4567","151.78819"
"Mount Stuart","4811","QLD","-19.37661","146.77719"
"Mount Sturt","4370","QLD","-28.16991","152.20786"
"Mount Surprise","4871","QLD","-18.22746","144.3668"
"Mount Surround","4809","QLD","-19.54534","147.05269"
"Mount Sylvia","4343","QLD","-27.73843","152.20996"
"Mount Tabor","4370","QLD","-28.21551","152.06529"
"Mount Tarampa","4311","QLD","-27.46567","152.48293"
"Mount Tom","4677","QLD","-24.32508","151.68577"
"Mount Tully","4380","QLD","-28.73535","151.94558"
"Mount Tyson","4356","QLD","-27.56993","151.55596"
"Mount Urah","4650","QLD","-25.80544","152.40188"
"Mount Walker","4340","QLD","-27.77727","152.55029"
"Mount Walker West","4340","QLD","-27.77584","152.5023"
"Mount Warren Park","4207","QLD","-27.73078","153.20581"
"Mount Whitestone","4347","QLD","-27.70014","152.15835"
"Mount Wyatt","4804","QLD","-20.6762","147.24615"
"Mountain Camp","4355","QLD","-27.2029","152.03993"
"Mountain Creek","4557","QLD","-26.70002","153.10244"
"Moura","4718","QLD","-24.48759","149.93249"
"Mourilyan","4858","QLD","-17.57501","146.05042"
"Mourilyan Harbour","4858","QLD","-17.59774","146.10019"
"Mowbray","4877","QLD","-16.59646","145.49005"
"Mowbullan","4405","QLD","-26.89807","151.61471"
"Moy Pocket","4574","QLD","-26.52003","152.74377"
"Mp Creek","4606","QLD","-26.2843","151.72586"
"Muckadilla","4461","QLD","-26.63949","148.37194"
"Mudgeeraba","4213","QLD","-28.08455","153.35041"
"Mudjimba","4564","QLD","-26.61858","153.0985"
"Mudlo","4600","QLD","-25.96823","152.22954"
"Muirlea","4306","QLD","-27.56854","152.7327"
"Mulambin","4703","QLD","-23.18872","150.78571"
"Mulara","4703","QLD","-23.20493","150.61288"
"Muldu","4401","QLD","-27.27043","151.68071"
"Mulgildie","4630","QLD","-24.97411","151.14255"
"Mulgowie","4341","QLD","-27.72449","152.37282"
"Mulgrave","4807","QLD","-19.98848","147.05907"
"Mullett Creek","4670","QLD","-24.5959","152.06993"
"Munbilla","4309","QLD","-27.8828","152.65302"
"Munbura","4740","QLD","-21.37034","149.13984"
"Munderra","4872","QLD","-17.68679","144.89102"
"Mundingburra","4812","QLD","-19.29819","146.78674"
"Mundoo","4860","QLD","-17.55846","146.01705"
"Mundoolun","4285","QLD","-27.8942","153.07111"
"Mundowran","4626","QLD","-25.52063","151.34368"
"Mundubbera","4626","QLD","-25.58529","151.30275"
"Mungabunda","4718","QLD","-24.87493","149.212"
"Mungallala","4467","QLD","-26.47947","147.47507"
"Mungallala South","4467","QLD","-26.7564","147.47565"
"Mungalli","4886","QLD","-17.54416","145.68958"
"Mungar","4650","QLD","-25.59995","152.59519"
"Mungindi","2406","QLD","-28.84583","148.76697"
"Mungungo","4630","QLD","-24.75243","151.14632"
"Mungy","4671","QLD","-25.25959","151.43933"
"Muniganeen","4352","QLD","-27.37679","151.87454"
"Munna Creek","4570","QLD","-25.8819","152.45196"
"Munro Plains","4854","QLD","-17.96437","145.77362"
"Munruben","4125","QLD","-27.75302","153.03431"
"Murarrie","4172","QLD","-27.4499","153.10871"
"Murgon","4605","QLD","-26.24471","151.94168"
"Murphys Creek","4352","QLD","-27.46029","152.0319"
"Murray","4814","QLD","-19.3356","146.79096"
"Murray Upper","4854","QLD","-18.12104","145.80276"
"Murrays Bridge","4370","QLD","-28.31169","152.11626"
"Murrigal","4854","QLD","-18.05033","145.90318"
"Murrumba","4312","QLD","-27.20414","152.46154"
"Murrumba Downs","4503","QLD","-27.26995","153.00922"
"Murweh","4470","QLD","-26.93082","145.86677"
"Mutarnee","4816","QLD","-18.97212","146.31463"
"Mutchilba","4872","QLD","-17.18835","145.27298"
"Mutdapilly","4307","QLD","-27.74877","152.65898"
"Muttaburra","4732","QLD","-22.60121","144.53036"
"Myall Park","4415","QLD","-26.5797","150.18744"
"Myrtlevale","4800","QLD","-20.33093","148.55024"
"Mysterton","4812","QLD","-19.28723","146.79369"
"Nahrunda","4570","QLD","-26.2052","152.62008"
"Nambour","4560","QLD","-26.62786","152.95567"
"Nanango","4615","QLD","-26.6762","151.98517"
"Nandi","4405","QLD","-27.28676","151.16052"
"Nandowrie","4722","QLD","-24.32307","147.51611"
"Nangram","4416","QLD","-26.83661","150.31518"
"Nangwee","4407","QLD","-27.53443","151.29696"
"Nankin","4701","QLD","-23.427","150.6916"
"Nanum","4874","QLD","-12.64412","141.86036"
"Narangba","4504","QLD","-27.18697","152.9286"
"Narbethong","4725","QLD","-23.81794","145.60941"
"Narko","4352","QLD","-27.09495","151.71498"
"Nathan","4111","QLD","-27.54856","153.05344"
"Natural Bridge","4211","QLD","-28.22203","153.22485"
"Nearum","4671","QLD","-25.06731","151.80665"
"Nebine","4488","QLD","-28.1072","146.84789"
"Nebo","4742","QLD","-21.65498","148.78948"
"Neerdie","4570","QLD","-25.9535","152.71623"
"Nelly Bay","4819","QLD","-19.15617","146.84624"
"Nerada","4860","QLD","-17.54768","145.87269"
"Nerang","4211","QLD","-27.97751","153.32035"
"Neranwood","4213","QLD","-28.11398","153.31288"
"Nerimbera","4701","QLD","-23.41952","150.61777"
"Netherby","4650","QLD","-25.77771","152.52843"
"Netherdale","4756","QLD","-21.1186","148.53269"
"Neumgna","4614","QLD","-26.86517","151.85922"
"Neurum","4514","QLD","-26.97392","152.69607"
"Neusa Vale","4570","QLD","-26.19559","152.84435"
"Nevilton","4361","QLD","-27.8814","151.97199"
"New Auckland","4680","QLD","-23.88531","151.23698"
"New Beith","4124","QLD","-27.76653","152.94121"
"New Chum","4303","QLD","-27.61727","152.8305"
"New Farm","4005","QLD","-27.46588","153.04593"
"New Harbourline","4858","QLD","-17.62279","146.06614"
"New Mapoon","4875","QLD","-10.797","142.44237"
"New Moonta","4671","QLD","-25.01408","151.72809"
"Newell","4873","QLD","-16.42567","145.39882"
"Newlands","4804","QLD","-20.91515","147.84265"
"Newmarket","4051","QLD","-27.43504","153.00755"
"Newport","4020","QLD","-27.2094","153.08868"
"Newstead","4006","QLD","-27.44814","153.04391"
"Newtown","4305","QLD","-27.61648","152.77701"
"Newtown","4350","QLD","-27.55428","151.93076"
"Ngatjan","4860","QLD","-17.49697","145.90324"
"Nicholson","4830","QLD","-17.46334","138.85862"
"Nikenbah","4655","QLD","-25.32198","152.82523"
"Nindaroo","4740","QLD","-21.0661","149.12858"
"Ninderry","4561","QLD","-26.53884","152.97571"
"Nindooinbah","4285","QLD","-28.05046","153.07269"
"Nine Mile","4702","QLD","-23.41151","150.35242"
"Nine Mile Creek","4714","QLD","-23.72405","150.45886"
"Ningi","4511","QLD","-27.06776","153.07173"
"Nive","4470","QLD","-25.42558","146.52039"
"No 4 Branch","4856","QLD","-17.77203","145.97099"
"No 5 Branch","4856","QLD","-17.72455","146.01057"
"No 6 Branch","4859","QLD","-17.59334","145.94999"
"Noah","4873","QLD","-16.18478","145.34122"
"Nobby","4360","QLD","-27.83872","151.88997"
"Nockatunga","4492","QLD","-27.77967","142.65821"
"Nome","4816","QLD","-19.35903","146.9519"
"Noorama","4490","QLD","-28.71651","146.20471"
"Noorindoo","4417","QLD","-27.06789","149.21175"
"Noosa Heads","4567","QLD","-26.40009","153.09615"
"Noosa North Shore","4565","QLD","-26.27199","153.03853"
"Noosaville","4566","QLD","-26.4236","153.05851"
"Norley","4492","QLD","-27.65826","143.83744"
"Norman Gardens","4701","QLD","-23.32687","150.53894"
"Norman Park","4170","QLD","-27.47877","153.0632"
"Normanton","4890","QLD","-17.90748","140.92787"
"North Aramara","4620","QLD","-25.55157","152.33036"
"North Arm","4561","QLD","-26.511","152.95926"
"North Booval","4304","QLD","-27.59756","152.7912"
"North Branch","4370","QLD","-28.02122","152.31702"
"North Branch","4356","QLD","-27.84474","151.62742"
"North Bungunya","4494","QLD","-28.17248","149.53185"
"North Deep Creek","4570","QLD","-26.10367","152.69397"
"North Eton","4741","QLD","-21.23302","148.95081"
"North Gregory","4660","QLD","-25.04695","152.2872"
"North Ipswich","4305","QLD","-27.5945","152.76083"
"North Isis","4660","QLD","-25.17257","152.26908"
"North Johnstone","4885","QLD","-17.33247","145.66427"
"North Lakes","4509","QLD","-27.22452","153.01398"
"North Mackay","4740","QLD","-21.12114","149.18472"
"North Maclagan","4352","QLD","-27.02987","151.68395"
"North Maclean","4280","QLD","-27.76653","152.99767"
"North Maleny","4552","QLD","-26.72617","152.87293"
"North Stradbroke Island","4183","QLD","-27.57138","153.46599"
"North Talwood","4496","QLD","-28.3728","149.39426"
"North Tivoli","4305","QLD","-27.58001","152.78904"
"North Toowoomba","4350","QLD","-27.54659","151.95448"
"North Ward","4810","QLD","-19.24869","146.80999"
"Northgate","4013","QLD","-27.39018","153.0734"
"Northhead","4871","QLD","-18.72756","143.14122"
"Norville","4670","QLD","-24.89233","152.34339"
"Norwell","4208","QLD","-27.77755","153.30617"
"Norwin","4356","QLD","-27.54153","151.38039"
"Nudgee","4014","QLD","-27.3707","153.09184"
"Nudgee Beach","4014","QLD","-27.35585","153.09457"
"Nukku","4306","QLD","-26.86916","152.06824"
"Numinbah Valley","4211","QLD","-28.15183","153.24401"
"Nundah","4012","QLD","-27.40042","153.06312"
"Nundubbermere","4380","QLD","-28.73117","151.76407"
"Nutgrove","4352","QLD","-27.04912","151.75558"
"Nychum","4871","QLD","-16.75073","144.51347"
"O'Bil Bil","4626","QLD","-25.52595","151.25124"
"O'Briens Hill","4860","QLD","-17.51696","145.98618"
"O'Connell","4680","QLD","-23.92861","151.26972"
"O'Reilly","4275","QLD","-28.20984","153.12728"
"Oak Beach","4877","QLD","-16.5915","145.51471"
"Oak Valley","4811","QLD","-19.40848","146.81992"
"Oakdale","4605","QLD","-26.19838","151.91249"
